EntrezGene ID,HGNC symbol
101929701,LINC01584
100507567,RAB11B-AS1
916,CD3E
4585,MUC4
259266,ASPM
9628,RGS6
285672,SREK1IP1
307,ANXA4
8916,HERC3
101929134,HERC3
55655,NLRP2
94274,PPP1R14A
23493,HEY2
23416,KCNH3
284391,ZNF844
442184,OR2B3
283092,OR4C13
1553,CYP2A13
283093,OR4C12
2193,FARSA
80737,VWA7
90594,ZNF439
6348,CCL3
51293,CD320
6427,SRSF2
127943,FCRLB
85316,
85317,
89853,MVB12B
10476,ATP5H
389084,C2orf82
22829,NLGN4Y
387778,SPDYC
3800,KIF5C
6050,RNH1
9122,SLC16A4
440138,ALG11
101929222,DISC1FP1
64240,ABCG5
8233,ZRSR2
51266,CLEC1B
54107,POLE3
84206,MEX3B
5306,PITPNA
100130361,CXorf49B
100132994,CXorf49B
100652758,
4116,MAGOH
100419743,
100288332,
102724993,
51311,TLR8
9183,ZW10
346,APOC4
101927957,LINC01572
728558,ENTPD1-AS1
112714,TUBA3E
283870,BRICD5
8721,EDF1
344,APOC4-APOC2
5159,PDGFRB
7227,TRPS1
23091,ZC3H13
241,ALOX5AP
27242,TNFRSF21
1022,CDK7
64172,OSGEPL1
4731,NDUFV3
171019,ADAMTS19
118425,PCAT4
260425,MAGI3
84666,RETNLB
5672,PSG4
112398,EGLN2
10981,RAB32
3487,IGFBP4
4848,CNOT2
30,ACAA1
100874296,KCNH1-IT1
9236,CCPG1
57670,KIAA1549
55260,TMEM143
408050,NOMO3
199720,GGN
256764,WDR72
2837,UTS2R
1173,AP2M1
119749,OR4C46
3240,HP
56999,ADAMTS9
29118,DDX25
7046,TGFBR1
3756,KCNH1
100129654,TCF24
64112,MOAP1
2791,GNG11
81035,COLEC12
2073,ERCC5
4985,OPRD1
124512,METTL23
595,CCND1
101928248,LINC01229
11321,GPN1
400916,CHCHD10
343,AQP8
138882,OR1N2
101928661,
728858,C12orf71
260434,PYDC1
8687,KRT38
5626,PROP1
653275,CFC1B
56920,SEMA3G
54093,SETD4
104326055,APOA1-AS
493829,TRIM72
645249,MNX1-AS1
1519,CTSO
102467146,
643623,
6714,SRC
9732,DOCK4
84826,SFT2D3
5611,DNAJC3
138881,OR1L8
84647,PLA2G12B
3777,KCNK3
5987,TRIM27
118460,EXOSC6
256380,SCML4
5996,RGS1
51126,NAA20
7932,OR2H2
64073,C19orf33
84933,C8orf76
338811,FAM19A2
60492,CCDC90B
7472,WNT2
79166,LILRP2
3181,HNRNPA2B1
653160,
26034,IPCEF1
100289473,
55339,WDR33
8790,FPGT
100507421,TMEM178B
115701,ALPK2
644511,RPL13AP6
58477,SRPRB
285224,DNAJB8-AS1
165721,DNAJB8
100288687,DUX4L3
5371,PML
9204,ZMYM6
84975,MFSD5
120400,NXPE1
100652824,KIAA2012
728780,ANKDD1B
6203,RPS9
728340,GTF2H2C
4166,CHST6
8036,SHOC2
730051,ZNF814
335,APOA1
400002,
2917,GRM7
3978,LIG1
51206,GP6
10267,RAMP1
158056,MAMDC4
55112,WDR60
64065,PERP
101927362,
388555,IGFL3
10516,FBLN5
475,ATOX1
54958,TMEM160
3108,HLA-DMA
8208,CHAF1B
51277,DNAJC27
23230,VPS13A
101927755,
653786,
79962,DNAJC22
7173,TPO
7703,PCGF2
101928496,LINC01492
354,KLK3
101928336,
10491,CRTAP
7940,LST1
64083,GOLPH3
165140,OXER1
1175,AP2S1
147920,IGFL2
4155,MBP
100170841,C17orf96
90827,ZNF479
79074,C2orf49
1984,EIF5A
5058,PAK1
8639,AOC3
256987,SERINC5
8707,B3GALT2
1725,DHPS
387266,KRTAP5-3
400957,LINC01185
7067,THRA
401647,GOLGA7B
54896,PQLC2
392364,
283310,OTOGL
5018,OXA1L
339500,ZNF678
25876,SPEF1
6668,SP2
7748,ZNF195
3559,IL2RA
122525,C14orf28
339059,
5553,PRG2
57595,PDZD4
344657,LRRIQ4
9130,FAM50A
113540,CMTM1
81037,CLPTM1L
79577,CDC73
5732,PTGER2
11276,SYNRG
283768,GOLGA8G
9679,FAM53B
58517,RBM25
27036,SIGLEC7
85026,ARRDC1-AS1
10507,SEMA4D
100750246,HIF1A-AS1
10558,SPTLC1
29760,BLNK
101927700,LINC01524
11243,PMF1
101928954,
27201,GPR78
3809,KIR2DS4
55118,CRTAC1
128239,IQGAP3
56000,NXF3
101927958,
6198,RPS6KB1
284,ANGPT1
92714,ARRDC1
440184,LINC00238
286826,LIN9
100288079,
10613,ERLIN1
400121,LINC00547
3738,KCNA3
193629,LINC00189
79038,ZFYVE21
101929093,LINC01350
246175,CNOT6L
2200,FBN1
4696,NDUFA3
5329,PLAUR
51267,CLEC1A
7155,TOP2B
9401,RECQL4
360155,CYCSP52
144321,GLIPR1L2
10859,LILRB1
85457,CIPC
5164,PDK2
284415,VSTM1
7678,ZNF124
390181,OR5AK2
25932,CLIC4
101927828,OVOL1-AS1
55584,CHRNA9
5741,PTH
5709,PSMD3
440335,SMIM22
130574,LYPD6
10445,MCRS1
29074,MRPL18
387267,KRTAP5-4
23597,ACOT9
101929167,
64431,ACTR6
157273,
22863,ATG14
155054,ZNF425
9403,
338339,CLEC4D
60370,AVPI1
284276,LINC00908
22980,TCF25
729224,
10537,UBD
401613,LINC00890
4123,MAN2C1
101926964,
7546,ZIC2
5251,PHEX
8749,ADAM18
64801,ARV1
79969,ATAT1
1587,ADAM3A
91869,RFT1
16,AARS
55074,OXR1
57456,KIAA1143
11164,NUDT5
5537,PPP6C
8642,DCHS1
5097,PCDH1
22844,FRMPD1
64318,NOC3L
6799,SULT1A2
149345,SHISA4
8668,EIF3I
2968,GTF2H4
54346,UNC93A
10066,SCAMP2
101928407,
55210,ATAD3A
4189,DNAJB9
3091,HIF1A
120425,AMICA1
3106,HLA-B
7804,LRP8
55251,PCMTD2
2823,GPM6A
10288,LILRB2
29117,BRD7
387597,ILDR2
3118,HLA-DQA2
440515,ZNF506
157848,NKX6-3
6734,SRPR
111,ADCY5
79157,MFSD11
8648,NCOA1
100874221,ZNF385D-AS2
100874216,ZNF385D-AS1
9675,TTI1
1793,DOCK1
255239,ANKK1
1641,DCX
7407,VARS
51208,CLDN18
3692,EIF6
81341,OR10W1
203328,SUSD3
9149,DYRK1B
57730,ANKRD36B
26515,TIMM10B
7940,LST1
4211,MEIS1
102724053,
23014,FBXO21
79747,ADGB
51527,GSKIP
6003,RGS13
79230,ZNF557
390648,OR4F6
29844,TFPT
5436,POLR2G
101101772,LINC00601
100130331,
3832,KIF11
253143,PRR14L
4121,MAN1A1
51004,COQ6
4051,CYP4F3
57829,ZP4
390616,ANKRD34C
4225,MEP1B
786,CACNG1
744,MPPED2
4856,NOV
1155,TBCB
5202,PFDN2
390649,OR4F15
440386,
128822,CST9
135293,PM20D2
55558,PLXNA3
10288,LILRB2
100506994,PTPRG-AS1
338809,C12orf74
51053,GMNN
100506495,LIFR-AS1
9780,PIEZO1
3660,IRF2
93659,CGB8
94115,CGB8
100507462,
55102,ATG2B
57821,CCDC181
10124,ARL4A
151790,WDR49
6251,RSU1
26146,TRAF3IP1
84311,MRPL45
8870,IER3
25901,CCDC28A
81631,MAP1LC3B
57409,MIF4GD
8379,MAD1L1
594840,ZFAT-AS1
125336,LOXHD1
4496,MT1H
56133,PCDHB2
10576,CCT2
6193,RPS5
100996630,
101928067,
101928169,
282973,JAKMIP3
284958,NT5DC4
440594,
50855,PARD6A
23107,MRPS27
9028,RHBDL1
79897,RPP21
57547,ZNF624
55195,C14orf105
7187,TRAF3
128346,C1orf162
137209,ZNF572
727677,CASC8
29930,PCDHB1
158,ADSL
146227,BEAN1
150709,ANKAR
100996246,
144809,FAM216B
10036,CHAF1A
101927641,
1327,COX4I1
10098,TSPAN5
3977,LIFR
338376,IFNE
146212,KCTD19
276,AMY1B
277,AMY1B
278,AMY1B
64745,METTL17
284001,CCDC57
81029,WNT5B
10243,GPHN
3663,IRF5
139628,FOXR2
64430,PCNXL4
100128750,RBPMS-AS1
196294,IMMP1L
11160,ERLIN2
390539,
5462,POU5F1B
780,DDR1
55520,ELAC1
101927574,LINC01186
8312,AXIN1
2947,GSTM3
571,BACH1
100379661,BACH1
103689845,LINC01050
101927189,
65975,STK33
56270,WDR45B
3995,FADS3
203611,CDY2B
56477,CCL28
101805488,CCAT2
7920,ABHD16A
6775,STAT4
400165,ATP11AUN
79768,KATNBL1
10227,MFSD10
79068,FTO
9191,DEDD
100287722,AP4B1-AS1
9936,CD302
10569,SLU7
121355,GTSF1
22837,COBLL1
440603,BCL2L15
3804,KIR2DL3
1673,DEFB4A
4489,MT1A
7738,ZNF184
57410,SCYL1
154790,CLEC2L
100874282,MLIP-IT1
83742,MARVELD1
157506,RDH10
29774,POM121L9P
5532,PPP3CB
389524,GTF2IRD2B
6222,RPS18
81603,TRIM8
65094,JMJD4
8942,KYNU
116511,MAS1L
100885780,VWC2L-IT1
2642,GCGR
100128682,LINC01531
80317,ZKSCAN3
149934,NCOR1P1
23387,SIK3
81502,HM13
654429,LRTM2
534,ATP6V1G2
25825,BACE2
150468,CKAP2L
959,CD40LG
3699,ITIH3
101929526,
57187,THOC2
149986,LSM14B
7730,ZNF559-ZNF177
100529215,ZNF559-ZNF177
339535,LINC01139
5412,UBL3
22,ABCB7
1901,S1PR1
102546298,
147727,ILF3-AS1
147798,TMC4
100170765,ERICH4
404093,CUEDC1
56650,CLDND1
25782,RAB3GAP2
3340,NDST1
100506915,CHRM3-AS2
3298,HSF2
340075,ARSI
55742,PARVA
256949,KANK3
10717,AP4B1
5025,P2RX4
345275,HSD17B13
26003,GORASP2
593,BCKDHA
252949,TTTY17C
474151,TTTY17C
474152,TTTY17C
101926926,
101927861,LINC01293
79034,C7orf26
114793,FMNL2
1131,CHRM3
100874118,DDX26B-AS1
474384,F8A3
4216,MAP3K4
1381,CRABP1
101927549,
167227,DCP2
83740,H2AFB3
474381,H2AFB3
7311,UBA52
100505776,LINC01541
7485,WRB
5705,PSMC5
57000,GSN-AS1
55226,NAT10
65265,C8orf33
101928550,SMC2-AS1
3113,HLA-DPA1
170261,ZCCHC12
51552,RAB14
23092,ARHGAP26
84881,RPUSD4
23345,SYNE1
10922,FASTK
5713,PSMD7
200539,ANKRD23
51547,SIRT7
80263,TRIM45
375346,TMEM110
10417,SPON2
6709,SPTAN1
26121,PRPF31
23386,NUDCD3
3809,KIR2DS4
100652997,LINC00706
115653,KIR3DL3
132946,ARL9
162514,TRPV3
3120,HLA-DQB2
3596,IL13
84449,ZNF333
474344,GIMAP6
400966,RGPD1
55630,SLC39A4
440435,GPR179
101928040,BARX1-AS1
51209,RAB9B
2925,GRPR
283152,CCDC153
4065,LY75
645864,MAGEB17
10270,AKAP8
286053,NSMCE2
10248,POP7
25972,UNC50
54914,FOCAD
91404,SESTD1
91368,CDKN2AIPNL
80162,ATHL1
54886,
2664,GDI1
11270,NRM
55066,PDPR
28973,MRPS18B
11030,RBPMS
359710,BPIFB3
90550,MCU
115,ADCY9
9374,PPT2
5016,OVGP1
2630,GBAP1
57113,TRPC7
57446,NDRG3
4957,ODF2
159163,RBMY1F
4747,NEFL
10606,PAICS
2859,GPR35
221981,THSD7A
101929184,LINC01031
100506144,ZMYM6NB
84954,MPND
51444,RNF138
127495,LRRC39
84107,ZIC4
25946,ZNF385A
123264,SLC51B
102725242,
100506696,PCAT6
79190,IRX6
51072,MEMO1
64855,FAM129B
51710,ZNF44
5535,PPP3R2
11266,DUSP12
84838,ZNF496
2564,GABRE
51285,RASL12
387885,CCDC42B
7840,ALMS1
6906,SERPINA7
29942,PURG
90529,STPG1
100132285,KIR2DP1
2191,FAP
4881,NPR1
6595,SMARCA2
9590,AKAP12
641515,MGAT4EP
100532731,COMMD3-BMI1
3805,KIR2DL4
25802,LMOD1
90850,ZNF598
79621,RNASEH2B
3813,KIR3DS1
2774,GNAL
116443,GRIN3A
104355286,LINC01307
26091,HERC4
100873984,CHRM3-AS1
79776,ZFHX4
81577,GFOD2
26095,PTPN20A
4853,NOTCH2
54738,FEV
150159,SLC9B1
100132285,KIR2DP1
148709,
201973,PRIMPOL
123904,NRN1L
123096,SLC25A29
5877,RABIF
55035,NOL8
732253,TDRG1
57154,SMURF1
5317,PKP1
145814,PGPEP1L
145781,GCOM1
11123,RCAN3
100874056,NLGN4Y-AS1
102724913,
442497,
81327,OR4A16
7066,THPO
10668,CGRRF1
6046,BRD2
100505975,ENO1-AS1
115106,HAUS1
151525,WDSUB1
388849,
55172,DNAAF2
27022,FOXD3
5997,RGS2
5771,PTPN2
10903,MTMR11
57151,LYZL6
54463,FAM134B
101929743,LINC01586
3115,HLA-DPB1
10368,CACNG3
101927018,
126917,IFFO2
153562,MARVELD2
79039,DDX54
51816,CECR1
9110,MTMR4
101927111,SUCLG2-AS1
1412,CRYBA2
10690,FUT9
23303,KIF13B
143689,PIWIL4
100996301,FOXD3-AS1
441294,CTAGE15
283194,
196,AHR
84260,TCHP
1158,CKM
123207,C15orf40
375061,FAM89A
101927120,
3004,GZMM
400,ARL1
283726,FAM154B
100505835,LINC01532
290,ANPEP
9107,MTMR6
9840,TESPA1
23361,ZNF629
10001,MED6
100874123,ZNRF3-AS1
5775,PTPN4
221545,C6orf136
2677,GGCX
25770,C22orf31
3116,HLA-DPB2
6019,RLN2
79089,TMUB2
285671,RNF180
2530,FUT8
50614,GALNT9
2298,FOXD4
688,KLF5
83416,FCRL5
2678,GGT1
91227,GGT1
92086,GGT1
728441,GGT1
102724197,GGT1
84133,ZNRF3
120863,DEPDC4
55954,ZMAT5
102724188,
3151,HMGN2
100506655,LCMT1-AS2
2618,GART
256394,SERPINA11
84958,SYTL1
100533106,ZHX1-C8orf76
84696,ABHD1
79969,ATAT1
3176,HNMT
388011,LINC01550
644,BLVRA
101927661,
79872,CBLL1
84900,RNFT2
2692,GHRHR
160335,TMTC2
3597,IL13RA1
169693,TMEM252
23582,CCNDBP1
5015,OTX2
51451,LCMT1
26272,FBXO4
1761,DMRT1
23295,MGRN1
84889,SLC7A3
1290,COL5A2
55871,CBWD1
53,ACP2
140832,WFDC10A
1572,CYP2F1
3695,ITGB7
8574,AKR7A2
94059,LENG9
6871,TADA2A
402778,IFITM10
59349,KLHL12
54537,FAM35A
117154,DACH2
11252,PACSIN2
3809,KIR2DS4
116841,SNAP47
100130093,SNAP47
273,AMPH
92292,GLYATL1
100287413,GLYATL1
3480,IGF1R
126133,ALDH16A1
3812,KIR3DL2
201626,PDE12
144132,DNHD1
2186,BPTF
55133,SRBD1
100873964,LINC00280
5230,PGK1
125988,C19orf70
340017,
101929002,
140596,DEFB104B
503618,DEFB104B
5045,FURIN
729723,DNAJC27-AS1
158158,RASEF
164633,CABP7
221823,PRPS1L1
92521,SPECC1
1639,DCTN1
101929086,LINC01447
50858,TTTY1B
100101116,TTTY1B
50640,PNPLA8
54941,RNF125
54482,TRMT13
100048912,CDKN2B-AS1
6011,GRK1
128817,CSTL1
51268,PIPOX
401251,SAPCD1
5195,PEX14
8893,EIF2B5
5359,PLSCR1
144571,A2M-AS1
91748,ELMSAN1
327657,SERPINA9
1387,CREBBP
170954,PPP1R18
10691,GMEB1
64841,GNPNAT1
91355,LRP5L
1350,COX7C
9585,KIF20B
100049587,SIGLEC14
8626,TP63
57540,PTCHD2
101928525,
221545,C6orf136
5680,PSG11
1071,CETP
3112,HLA-DOB
4796,TONSL
3705,ITPK1
51116,MRPS2
3155,HMGCL
81929,SEH1L
79953,SYNDIG1
90522,YIF1B
4297,KMT2A
11013,TMSB15A
2249,FGF4
10991,SLC38A3
115653,KIR3DL3
3200,HOXA3
79692,ZNF322
100505609,
5134,PDCD2
319089,TTC6
24150,TP53TG3D
653550,TP53TG3D
729264,TP53TG3D
729355,TP53TG3D
102723655,TP53TG3D
102723713,TP53TG3D
102724101,TP53TG3D
102724127,TP53TG3D
644838,
5514,PPP1R10
219749,ZNF25
4478,MSN
9635,CLCA2
8778,SIGLEC5
3631,INPP4A
165324,UBXN2A
196383,RILPL2
23515,MORC3
646799,ZAR1L
203447,NRK
100874143,LINC00358
79726,WDR59
1759,DNM1
138241,C9orf85
55898,UNC45A
142685,ASB15
29881,NPC1L1
9238,TBRG4
81888,HYI
54496,PRMT7
64225,ATL2
164656,TMPRSS6
10982,MAPRE2
30834,ZNRD1
3797,KIF3C
26993,AKAP8L
90293,KLHL13
9400,RECQL5
717,C2
64223,MLST8
10181,RBM5
317701,VN1R2
79607,FAM118B
360023,ZBTB41
101927659,SMAD1-AS2
10188,TNK2
3484,IGFBP1
4179,CD46
100127206,KIAA1024L
101928931,SEMA3B-AS1
347733,TUBB2B
139378,GPR112
2873,GPS1
64748,
3567,IL5
57586,SYT13
4194,MDM4
80271,ITPKC
120526,DNAJC24
7084,TK2
7021,TFAP2B
83854,ANGPTL6
6222,RPS18
100127889,C10orf131
101927378,
11025,LILRA6
79168,LILRA6
102725035,LILRA6
728039,SSR4P1
23360,FNBP4
440894,LINC01123
8269,TMEM187
10720,UGT2B11
84124,ZNF394
9147,NEMF
2248,FGF3
120227,CYP2R1
92675,DTD1
710,SERPING1
81562,LMAN2L
79109,MAPKAP1
152742,LINC01085
390110,ACCSL
8048,CSRP3
2010,EMD
6626,SNRPA
9859,CEP170
55832,CAND1
5880,RAC2
283767,GOLGA6L1
440243,GOLGA6L1
283767,GOLGA6L22
440243,GOLGA6L22
51226,COPZ2
401250,MCCD1
5870,RAB6A
80864,EGFL8
54033,RBM11
10494,STK25
10047,CST8
64288,ZSCAN31
100287932,TIMM23
5987,TRIM27
54976,C20orf27
55330,BLOC1S4
116224,FAM122A
7368,UGT8
100132285,KIR2DP1
79957,PAQR6
51206,GP6
147040,KCTD11
782,CACNB1
285989,ZNF789
6489,ST8SIA1
93550,ZFAND4
1472,CST4
3804,KIR2DL3
7247,TSN
161725,OTUD7A
100874035,PLCH1-AS1
220082,SPERT
121130,OR10P1
10936,GPR75
100507362,LINC01015
101929117,
729574,FAM231A
729587,FAM231A
102723383,FAM231A
65992,DDRGK1
494143,CHAC2
56915,EXOSC5
79782,LRRC31
10055,SAE1
653361,NCF1
57415,C3orf14
102723487,LINC01497
390190,OR5B2
202309,GAPT
100133311,HOXA-AS3
10763,NES
6856,SYPL1
1994,ELAVL1
7150,TOP1
83930,STARD3NL
578,BAK1
26173,INTS1
100129213,SLC39A12-AS1
2794,GNL1
3443,IFNA6
1113,CHGA
64786,TBC1D15
320,APBA1
9820,CUL7
22989,MYH15
144448,TSPAN19
407738,FAM19A1
6160,RPL31
57161,PELI2
390191,OR5B12
56949,XAB2
81873,ARPC5L
84561,SLC12A8
57827,C6orf47
463,ZFHX3
284801,MIR663AHG
440730,TRIM67
2178,FANCE
3202,HOXA5
55357,TBC1D2
54872,PIGG
221074,SLC39A12
55020,TTC38
57156,TMEM63C
347516,DGAT2L6
51186,WBP5
3204,HOXA7
55692,LUC7L
146057,TTBK2
25894,PLEKHG4
89790,SIGLEC10
100132285,KIR2DP1
442186,OR2J3
51130,GPR75-ASB3
3809,KIR2DS4
6844,VAMP2
100506083,
8339,HIST1H2BG
5154,PDGFA
54491,FAM105A
8273,SLC10A3
5066,PAM
7917,BAG6
9616,RNF7
51148,CERCAM
54619,CCNJ
100113407,TMEM170B
2645,GCK
254173,TTLL10
79759,ZNF668
132954,PDCL2
101929027,
6445,SGCG
51010,EXOSC3
199692,ZNF627
101928434,ZNF627
84572,GNPTG
5253,PHF2
204010,RPSAP52
817,CAMK2D
10786,SLC17A3
26707,OR2J2
9652,TTC37
2829,XCR1
3607,FOXK2
3219,HOXB9
5926,ARID4A
219477,OR8J1
55714,TENM3
79733,E2F8
101929460,
2948,GSTM4
4355,MPP2
4935,GPR143
79008,SLX1B
548593,SLX1B
101929864,SLX1B
5316,PKNOX1
8340,HIST1H2BL
285877,POM121L12
124936,CYB5D2
7789,ZXDA
100505624,GTF3C2-AS1
100130889,PSORS1C3
5331,PLCB3
9016,SLC25A14
84859,LRCH3
1770,DNAH9
152110,NEK10
56654,NPDC1
284349,ZNF283
6941,TCF19
3054,HCFC1
3809,KIR2DS4
6522,SLC4A2
3990,LIPC
55152,DALRD3
3012,HIST1H2AE
100129940,
5594,MAPK1
220202,ATOH7
79897,RPP21
3804,KIR2DL3
100131816,UBE2DNL
5423,POLB
100130386,LINC00552
6046,BRD2
3767,KCNJ11
23483,TGDS
84678,KDM2B
5276,SERPINI2
343472,BARHL2
100631383,FAM47E-STBD1
101929626,
3811,KIR3DL1
4695,NDUFA2
11333,PDAP1
788,SLC25A20
7106,TSPAN4
399923,
114819,CROCCP3
142683,ITLN2
102723828,
101927363,
24150,TP53TG3
653550,TP53TG3
102723655,TP53TG3
102723713,TP53TG3
24150,TP53TG3B
653550,TP53TG3B
102723655,TP53TG3B
102723713,TP53TG3B
24150,TP53TG3C
653550,TP53TG3C
102723655,TP53TG3C
102723713,TP53TG3C
24150,TP53TG3D
653550,TP53TG3D
102723655,TP53TG3D
102723713,TP53TG3D
2944,GSTM1
23281,MTUS2
118424,UBE2J2
6370,CCL25
51013,EXOSC1
285203,EOGT
2444,FRK
257068,PLCXD2
10440,TIMM17A
9719,ADAMTSL2
26683,OR4F29
81399,OR4F29
729759,OR4F29
147323,STARD6
101928372,
5075,PAX1
3805,KIR2DL4
8329,HIST1H2AI
80736,SLC44A4
8701,DNAH11
145978,LINC00052
1741,DLG3
347454,SOWAHD
375337,TOPAZ1
493861,EID3
339559,ZFP69
140432,RNF113B
3213,HOXB3
10570,DPYSL4
55907,CMAS
9683,N4BP1
153918,ZC2HC1B
100874094,ZNF197-AS1
653656,MBD3L4
26996,GPR160
145788,C15orf65
286365,OR13D1
10023,FRAT1
401589,
79070,KDELC1
83872,HMCN1
8649,LAMTOR3
10289,EIF1B
51700,CYB5R2
9866,TRIM66
126326,GIPC3
54749,EPDR1
147081,CRHR1-IT1
401884,CRHR1-IT1
121275,OR10AD1
79666,PLEKHF2
7920,ABHD16A
26520,TIMM9
100129583,FAM47E
23105,FSTL4
80341,BPIFB2
729830,FAM160A1
170487,ACTL10
23163,GGA3
7584,ZNF35
100874286,NRG1-IT3
4585,MUC4
101928703,
55034,MOCOS
102723483,CSE1L-AS1
121268,RHEBL1
255275,MYADML2
2976,GTF3C2
55511,SAGE1
730100,
6234,RPS28
161582,DYX1C1
9746,CLSTN3
104355297,ABCA9-AS1
101928158,LAMA5-AS1
79143,MBOAT7
144699,FBXL14
92259,MRPS36
286827,TRIM59
8987,FAM47E-STBD1
7428,VHL
4724,NDUFS4
55337,C19orf66
442191,OR14J1
9366,RAB9BP1
252949,TTTY17A
474151,TTTY17A
474152,TTTY17A
58489,ABHD17C
54,ACP5
116541,MRPL54
9230,RAB11B
101929723,
10746,MAP3K2
1464,CSPG4
128360,OR10T2
91445,RNF185
128977,C22orf39
6170,RPL39
162681,C18orf54
10350,ABCA9
3098,HK1
8493,PPM1D
100422737,
51449,PCYOX1
8548,BLZF1
1813,DRD2
83707,TRPT1
50,ACO2
7059,THBS3
10898,CPSF4
2079,ERH
54898,ELOVL2
93323,HAUS8
64135,IFIH1
100505495,PCAT19
161247,FITM1
3576,CXCL8
51348,KLRF1
364,AQP7
7528,YY1
84073,MYCBPAP
54841,BIVM
2171,FABP5
55727,BTBD7
23644,EDC4
7040,TGFB1
283197,LINC00301
1750,DLX6
23440,OTP
2946,GSTM2
1638,DCT
6555,SLC10A2
140738,TMEM37
9958,USP15
286336,FAM78A
101927708,
5453,POU3F1
6368,CCL23
101927678,LINC01429
414764,HCG23
2173,FABP7
90506,LRRC46
7769,ZNF226
283080,C10orf126
5272,SERPINB9
80745,THUMPD2
401253,LINC00336
390093,OR10A6
51438,MAGEC2
22899,ARHGEF15
60312,AFAP1
7296,TXNRD1
449520,GGNBP1
57822,GRHL3
10975,UQCR11
134145,FAM173B
23508,TTC9
374907,B3GNT8
203111,ERICH5
221262,CCDC162P
204474,PDILT
100506733,FAM170B-AS1
57144,PAK7
101929325,
344387,CDKL4
26692,OR2W1
4084,MXD1
103695434,LINC01396
219417,OR8U1
504190,OR8U1
347169,OR1B1
51056,LAP3
504189,OR8U8
1075,CTSC
57010,CABP4
199964,TMEM61
162998,OR7D2
1573,CYP2J2
26496,OR10A3
11278,KLF12
23480,SEC61G
90379,DCAF15
7541,ZBTB14
338322,NLRP10
58530,LY6G6D
138162,C9orf116
256130,TMEM196
102723883,
51170,HSD17B11
5793,PTPRG
22848,AAK1
125958,OR7D4
64598,MOSPD3
26284,ERAL1
345651,ACTBL2
170370,FAM170B
9026,HIP1R
123970,C16orf78
80737,VWA7
26100,WIPI2
929,CD14
56244,BTNL2
11047,ADRM1
1470,CST2
84109,QRFPR
252953,TTTY21B
100101115,TTTY21B
7104,TM4SF4
8508,NIPSNAP1
85449,KIAA1755
4855,NOTCH4
10231,RCAN2
11244,ZHX1
100359394,LINC00102
84929,FIBCD1
148345,C1orf127
3804,KIR2DL3
401577,CD99P1
5428,POLG
29919,C18orf8
10332,CLEC4M
101929107,
64428,NARFL
5625,PRODH
54508,EPB41L4A-AS2
54407,SLC38A2
116511,MAS1L
5875,RABGGTA
53615,MBD3
5660,PSAP
64718,UNKL
6307,MSMO1
28983,TMPRSS11E
58533,SNX6
10585,POMT1
3802,KIR2DL1
675,BRCA2
26267,FBXO10
1232,CCR3
9375,TM9SF2
55342,STRBP
5747,PTK2
6295,SAG
839,CASP6
90102,PHLDB2
9219,MTA2
101929584,
402635,GRIFIN
199,AIF1
3108,HLA-DMA
6332,SCN7A
93589,CACNA2D4
11315,PARK7
8242,KDM5C
11269,DDX19B
3839,KPNA3
55101,ATP5SL
138255,C9orf135
56776,FMN2
84333,PCGF5
7180,CRISP2
8844,KSR1
100132285,KIR2DP1
113115,MTFR2
11006,LILRB4
81932,HDHD3
706,TSPO
84264,HAGHL
51091,SEPSECS
391004,PRAMEF17
654348,PRAMEF17
80352,RNF39
55111,PLEKHJ1
102724357,
203427,SLC25A43
3218,HOXB8
3550,IK
286178,
102723330,
55833,UBAP2
51665,ASB1
100505978,
64781,CERK
29113,C6orf15
3217,HOXB7
353345,GPR141
101927606,
266727,MDGA1
653427,FOXD4L5
93190,C1orf158
259215,LY6G6F
401589,
3105,HLA-A
79728,PALB2
100505929,LINC01549
2491,CENPI
101928280,
91107,TRIM47
101928307,
102723918,
9423,NTN1
388963,C2orf81
7494,XBP1
5803,PTPRZ1
29924,EPN1
101928600,
84076,TKTL2
89869,PLCZ1
389634,LINC00937
54860,MS4A12
221091,LRRN4CL
26586,CKAP2
6895,TARBP2
101927829,
51314,NME8
7375,USP4
55334,SLC39A9
348013,TMEM255B
101928266,
653635,
4817,NIT1
80344,DCAF11
5343,PLGLB1
57231,SNX14
4685,NCAM2
117581,TWIST2
391,RHOG
256297,PTF1A
440419,TBC1D3P5
200958,MUC20
10397,NDRG1
3205,HOXA9
56244,BTNL2
29993,PACSIN1
10152,ABI2
54758,KLHDC4
2908,NR3C1
338321,NLRP9
101929721,
100874323,HOXA10-AS
653123,FAM74A6
2643,GCH1
79656,BEND5
5886,RAD23A
388115,C15orf52
22911,WDR47
1141,CHRNB2
94026,POM121L2
79744,ZNF419
3640,INSL3
83999,KREMEN1
117531,TMC1
23112,TNRC6B
342931,RFPL4A
729974,RFPL4AL1
283576,ZDHHC22
132671,SPATA18
50514,DEC1
101929329,LAMP5-AS1
24141,LAMP5
7364,UGT2B7
55540,IL17RB
54955,C1orf109
100309464,OTX2-AS1
23348,DOCK9
114548,NLRP3
140706,CCM2L
90853,SPOCD1
3117,HLA-DQA1
100509457,HLA-DQA1
29896,TRA2A
374875,HSD11B1L
285834,HCG22
55888,ZKSCAN7
286514,MAGEB18
54436,SH3TC1
100132285,KIR2DP1
158131,OR1Q1
645425,PRAMEF20
552900,BOLA2
654483,BOLA2
